timestamp_utc,iso_pdt,carrier=verizon;connection_type=5g_cellular;experiment=none
1783020300,2026-07-02T12:25:00-07:00,21
1783021500,2026-07-02T12:45:00-07:00,755
1783021560,2026-07-02T12:46:00-07:00,755
1783021620,2026-07-02T12:47:00-07:00,755
1783021680,2026-07-02T12:48:00-07:00,755
1783021740,2026-07-02T12:49:00-07:00,755
1783021800,2026-07-02T12:50:00-07:00,21
1783021860,2026-07-02T12:51:00-07:00,21
1783021920,2026-07-02T12:52:00-07:00,21
1783021980,2026-07-02T12:53:00-07:00,21
1783022040,2026-07-02T12:54:00-07:00,21
1783022100,2026-07-02T12:55:00-07:00,21
1783022160,2026-07-02T12:56:00-07:00,21
1783022220,2026-07-02T12:57:00-07:00,21
1783022280,2026-07-02T12:58:00-07:00,21
1783022340,2026-07-02T12:59:00-07:00,21
1783022400,2026-07-02T13:00:00-07:00,21
1783022460,2026-07-02T13:01:00-07:00,21
1783022520,2026-07-02T13:02:00-07:00,21
1783022580,2026-07-02T13:03:00-07:00,994
1783022640,2026-07-02T13:04:00-07:00,994
1783022700,2026-07-02T13:05:00-07:00,994
1783022760,2026-07-02T13:06:00-07:00,994
1783022820,2026-07-02T13:07:00-07:00,994
1783022880,2026-07-02T13:08:00-07:00,994
1783022940,2026-07-02T13:09:00-07:00,994
1783023000,2026-07-02T13:10:00-07:00,994
1783023060,2026-07-02T13:11:00-07:00,994
1783023120,2026-07-02T13:12:00-07:00,994
1783024200,2026-07-02T13:30:00-07:00,429
1783024260,2026-07-02T13:31:00-07:00,429
1783024320,2026-07-02T13:32:00-07:00,429
1783024380,2026-07-02T13:33:00-07:00,429
1783024440,2026-07-02T13:34:00-07:00,429
1783028040,2026-07-02T14:34:00-07:00,755
1783028100,2026-07-02T14:35:00-07:00,755
1783028160,2026-07-02T14:36:00-07:00,755
1783028220,2026-07-02T14:37:00-07:00,755
1783028280,2026-07-02T14:38:00-07:00,755
1783028340,2026-07-02T14:39:00-07:00,678
1783028400,2026-07-02T14:40:00-07:00,678
1783028460,2026-07-02T14:41:00-07:00,678
1783028520,2026-07-02T14:42:00-07:00,678
1783028580,2026-07-02T14:43:00-07:00,678
1783028820,2026-07-02T14:47:00-07:00,430
1783028880,2026-07-02T14:48:00-07:00,810
1783028940,2026-07-02T14:49:00-07:00,810
1783029000,2026-07-02T14:50:00-07:00,810
1783029060,2026-07-02T14:51:00-07:00,810
1783029120,2026-07-02T14:52:00-07:00,266
1783029180,2026-07-02T14:53:00-07:00,600
1783029240,2026-07-02T14:54:00-07:00,292
1783029300,2026-07-02T14:55:00-07:00,292
1783029360,2026-07-02T14:56:00-07:00,292
1783029420,2026-07-02T14:57:00-07:00,60
1783029480,2026-07-02T14:58:00-07:00,87
1783029540,2026-07-02T14:59:00-07:00,730
1783029600,2026-07-02T15:00:00-07:00,730
1783029660,2026-07-02T15:01:00-07:00,730
1783029720,2026-07-02T15:02:00-07:00,498
1783029780,2026-07-02T15:03:00-07:00,5
1783029840,2026-07-02T15:04:00-07:00,194
1783029900,2026-07-02T15:05:00-07:00,194
1783029960,2026-07-02T15:06:00-07:00,194
1783030020,2026-07-02T15:07:00-07:00,194
1783030080,2026-07-02T15:08:00-07:00,358
1783030140,2026-07-02T15:09:00-07:00,358
1783030200,2026-07-02T15:10:00-07:00,358
1783030260,2026-07-02T15:11:00-07:00,474
1783030320,2026-07-02T15:12:00-07:00,474
1783030380,2026-07-02T15:13:00-07:00,440
1783030440,2026-07-02T15:14:00-07:00,572
1783030500,2026-07-02T15:15:00-07:00,201
1783030560,2026-07-02T15:16:00-07:00,201
1783030620,2026-07-02T15:17:00-07:00,201
1783030680,2026-07-02T15:18:00-07:00,203
1783030740,2026-07-02T15:19:00-07:00,404
1783030800,2026-07-02T15:20:00-07:00,404
1783030860,2026-07-02T15:21:00-07:00,404
1783030920,2026-07-02T15:22:00-07:00,404
1783030980,2026-07-02T15:23:00-07:00,57
1783031040,2026-07-02T15:24:00-07:00,57
1783031100,2026-07-02T15:25:00-07:00,57
1783031160,2026-07-02T15:26:00-07:00,58
1783031220,2026-07-02T15:27:00-07:00,58
1783031280,2026-07-02T15:28:00-07:00,486
1783031340,2026-07-02T15:29:00-07:00,52
1783031400,2026-07-02T15:30:00-07:00,285
1783031460,2026-07-02T15:31:00-07:00,488
1783031520,2026-07-02T15:32:00-07:00,488
1783031580,2026-07-02T15:33:00-07:00,247
1783031640,2026-07-02T15:34:00-07:00,472
1783031700,2026-07-02T15:35:00-07:00,472
1783031760,2026-07-02T15:36:00-07:00,472
1783031820,2026-07-02T15:37:00-07:00,472
1783031880,2026-07-02T15:38:00-07:00,472
1783031940,2026-07-02T15:39:00-07:00,472
1783032000,2026-07-02T15:40:00-07:00,153
1783032060,2026-07-02T15:41:00-07:00,153
1783032120,2026-07-02T15:42:00-07:00,472
1783032180,2026-07-02T15:43:00-07:00,472
1783032240,2026-07-02T15:44:00-07:00,472
1783032300,2026-07-02T15:45:00-07:00,473
1783032360,2026-07-02T15:46:00-07:00,473
1783032420,2026-07-02T15:47:00-07:00,473
1783032480,2026-07-02T15:48:00-07:00,742
1783032540,2026-07-02T15:49:00-07:00,742
1783032600,2026-07-02T15:50:00-07:00,742
1783032660,2026-07-02T15:51:00-07:00,742
1783032720,2026-07-02T15:52:00-07:00,742
1783032780,2026-07-02T15:53:00-07:00,655
1783032840,2026-07-02T15:54:00-07:00,655
1783032900,2026-07-02T15:55:00-07:00,655
1783032960,2026-07-02T15:56:00-07:00,564
1783033020,2026-07-02T15:57:00-07:00,564
1783033080,2026-07-02T15:58:00-07:00,142
1783033140,2026-07-02T15:59:00-07:00,143
1783033200,2026-07-02T16:00:00-07:00,143
1783033260,2026-07-02T16:01:00-07:00,143
1783033320,2026-07-02T16:02:00-07:00,143
1783033380,2026-07-02T16:03:00-07:00,143
1783033440,2026-07-02T16:04:00-07:00,143
1783033500,2026-07-02T16:05:00-07:00,143
1783035060,2026-07-02T16:31:00-07:00,143
1783035120,2026-07-02T16:32:00-07:00,143
1783035180,2026-07-02T16:33:00-07:00,143
1783035240,2026-07-02T16:34:00-07:00,143
1783035300,2026-07-02T16:35:00-07:00,143
1783037040,2026-07-02T17:04:00-07:00,282
1783037100,2026-07-02T17:05:00-07:00,282
1783037160,2026-07-02T17:06:00-07:00,282
1783037220,2026-07-02T17:07:00-07:00,282
1783037280,2026-07-02T17:08:00-07:00,282
1783041180,2026-07-02T18:13:00-07:00,143
1783041240,2026-07-02T18:14:00-07:00,143
1783041300,2026-07-02T18:15:00-07:00,143
1783041360,2026-07-02T18:16:00-07:00,143
1783041420,2026-07-02T18:17:00-07:00,143
1783045080,2026-07-02T19:18:00-07:00,492
1783045140,2026-07-02T19:19:00-07:00,492
1783045200,2026-07-02T19:20:00-07:00,492
1783045260,2026-07-02T19:21:00-07:00,492
1783045320,2026-07-02T19:22:00-07:00,492
1783053600,2026-07-02T21:40:00-07:00,143
1783053660,2026-07-02T21:41:00-07:00,143
1783053720,2026-07-02T21:42:00-07:00,249
1783053780,2026-07-02T21:43:00-07:00,249
1783053840,2026-07-02T21:44:00-07:00,250
1783053900,2026-07-02T21:45:00-07:00,250
1783053960,2026-07-02T21:46:00-07:00,250
1783054020,2026-07-02T21:47:00-07:00,250
1783054080,2026-07-02T21:48:00-07:00,250
1783054140,2026-07-02T21:49:00-07:00,315
1783054200,2026-07-02T21:50:00-07:00,315
1783054260,2026-07-02T21:51:00-07:00,328
1783054320,2026-07-02T21:52:00-07:00,328
1783054380,2026-07-02T21:53:00-07:00,328
1783054440,2026-07-02T21:54:00-07:00,269
1783054500,2026-07-02T21:55:00-07:00,269
1783054560,2026-07-02T21:56:00-07:00,269
1783054620,2026-07-02T21:57:00-07:00,880
1783054680,2026-07-02T21:58:00-07:00,880
1783054740,2026-07-02T21:59:00-07:00,892
1783054800,2026-07-02T22:00:00-07:00,840
1783054860,2026-07-02T22:01:00-07:00,95
1783054920,2026-07-02T22:02:00-07:00,95
1783054980,2026-07-02T22:03:00-07:00,95
1783055040,2026-07-02T22:04:00-07:00,551
1783055100,2026-07-02T22:05:00-07:00,244
1783055160,2026-07-02T22:06:00-07:00,245
1783055220,2026-07-02T22:07:00-07:00,826
1783055280,2026-07-02T22:08:00-07:00,164
1783055340,2026-07-02T22:09:00-07:00,164
1783055400,2026-07-02T22:10:00-07:00,164
1783055460,2026-07-02T22:11:00-07:00,164
1783055520,2026-07-02T22:12:00-07:00,164
1783055640,2026-07-02T22:14:00-07:00,112
1783055700,2026-07-02T22:15:00-07:00,145
1783055760,2026-07-02T22:16:00-07:00,172
1783055820,2026-07-02T22:17:00-07:00,877
1783055880,2026-07-02T22:18:00-07:00,878
1783055940,2026-07-02T22:19:00-07:00,252
1783056000,2026-07-02T22:20:00-07:00,252
1783056060,2026-07-02T22:21:00-07:00,252
1783056120,2026-07-02T22:22:00-07:00,252
1783056180,2026-07-02T22:23:00-07:00,252
1783056240,2026-07-02T22:24:00-07:00,85
1783056300,2026-07-02T22:25:00-07:00,85
1783056360,2026-07-02T22:26:00-07:00,85
1783056420,2026-07-02T22:27:00-07:00,85
1783056480,2026-07-02T22:28:00-07:00,85
1783056840,2026-07-02T22:34:00-07:00,315
1783056900,2026-07-02T22:35:00-07:00,315
1783056960,2026-07-02T22:36:00-07:00,315
1783057020,2026-07-02T22:37:00-07:00,315
1783057080,2026-07-02T22:38:00-07:00,315
1783057140,2026-07-02T22:39:00-07:00,315
1783057200,2026-07-02T22:40:00-07:00,315
1783057260,2026-07-02T22:41:00-07:00,123
1783057320,2026-07-02T22:42:00-07:00,123
1783057380,2026-07-02T22:43:00-07:00,123
1783057440,2026-07-02T22:44:00-07:00,123
1783057500,2026-07-02T22:45:00-07:00,366
1783057560,2026-07-02T22:46:00-07:00,368
1783057620,2026-07-02T22:47:00-07:00,368
1783057680,2026-07-02T22:48:00-07:00,368
1783057740,2026-07-02T22:49:00-07:00,368
1783057800,2026-07-02T22:50:00-07:00,368
1783058100,2026-07-02T22:55:00-07:00,800
1783058160,2026-07-02T22:56:00-07:00,800
1783058220,2026-07-02T22:57:00-07:00,800
1783058280,2026-07-02T22:58:00-07:00,800
1783058340,2026-07-02T22:59:00-07:00,800
1783058400,2026-07-02T23:00:00-07:00,800
1783058460,2026-07-02T23:01:00-07:00,800
1783058520,2026-07-02T23:02:00-07:00,800
1783058580,2026-07-02T23:03:00-07:00,800
1783058700,2026-07-02T23:05:00-07:00,81
1783058760,2026-07-02T23:06:00-07:00,81
1783058820,2026-07-02T23:07:00-07:00,81
1783058880,2026-07-02T23:08:00-07:00,81
1783058940,2026-07-02T23:09:00-07:00,81
1783059000,2026-07-02T23:10:00-07:00,81
1783059720,2026-07-02T23:22:00-07:00,81
1783059780,2026-07-02T23:23:00-07:00,81
1783059840,2026-07-02T23:24:00-07:00,81
1783059900,2026-07-02T23:25:00-07:00,81
1783059960,2026-07-02T23:26:00-07:00,81
1783060020,2026-07-02T23:27:00-07:00,81
1783060080,2026-07-02T23:28:00-07:00,81
1783060140,2026-07-02T23:29:00-07:00,81
1783060200,2026-07-02T23:30:00-07:00,81
1783060260,2026-07-02T23:31:00-07:00,81
1783060320,2026-07-02T23:32:00-07:00,81
1783060380,2026-07-02T23:33:00-07:00,81
1783060440,2026-07-02T23:34:00-07:00,81
1783060500,2026-07-02T23:35:00-07:00,81
1783060560,2026-07-02T23:36:00-07:00,81
1783060620,2026-07-02T23:37:00-07:00,81
1783060680,2026-07-02T23:38:00-07:00,81
1783060740,2026-07-02T23:39:00-07:00,81
1783060800,2026-07-02T23:40:00-07:00,81
1783060860,2026-07-02T23:41:00-07:00,81
1783060920,2026-07-02T23:42:00-07:00,81
1783060980,2026-07-02T23:43:00-07:00,81
1783061040,2026-07-02T23:44:00-07:00,81
1783061100,2026-07-02T23:45:00-07:00,81
1783061160,2026-07-02T23:46:00-07:00,81
1783061940,2026-07-02T23:59:00-07:00,81
1783062000,2026-07-03T00:00:00-07:00,81
1783062060,2026-07-03T00:01:00-07:00,81
1783062120,2026-07-03T00:02:00-07:00,81
1783062180,2026-07-03T00:03:00-07:00,81
1783062240,2026-07-03T00:04:00-07:00,81
1783062300,2026-07-03T00:05:00-07:00,81
1783062360,2026-07-03T00:06:00-07:00,81
1783062420,2026-07-03T00:07:00-07:00,81
1783062480,2026-07-03T00:08:00-07:00,81
1783062540,2026-07-03T00:09:00-07:00,81
1783062600,2026-07-03T00:10:00-07:00,81
1783062660,2026-07-03T00:11:00-07:00,81
1783062720,2026-07-03T00:12:00-07:00,81
1783062780,2026-07-03T00:13:00-07:00,81
1783062840,2026-07-03T00:14:00-07:00,81
1783062900,2026-07-03T00:15:00-07:00,81
1783062960,2026-07-03T00:16:00-07:00,81
1783063020,2026-07-03T00:17:00-07:00,81
1783063080,2026-07-03T00:18:00-07:00,81
1783063140,2026-07-03T00:19:00-07:00,81
1783063200,2026-07-03T00:20:00-07:00,81
1783063260,2026-07-03T00:21:00-07:00,81
1783063320,2026-07-03T00:22:00-07:00,81
1783063380,2026-07-03T00:23:00-07:00,81
1783063440,2026-07-03T00:24:00-07:00,81
1783063500,2026-07-03T00:25:00-07:00,81
1783063560,2026-07-03T00:26:00-07:00,81
1783063620,2026-07-03T00:27:00-07:00,81
1783063680,2026-07-03T00:28:00-07:00,81
1783063740,2026-07-03T00:29:00-07:00,82
1783063800,2026-07-03T00:30:00-07:00,81
1783063860,2026-07-03T00:31:00-07:00,81
1783063920,2026-07-03T00:32:00-07:00,81
1783063980,2026-07-03T00:33:00-07:00,81
1783064040,2026-07-03T00:34:00-07:00,81
1783064100,2026-07-03T00:35:00-07:00,81
1783064160,2026-07-03T00:36:00-07:00,81
1783064460,2026-07-03T00:41:00-07:00,81
1783064520,2026-07-03T00:42:00-07:00,81
1783064580,2026-07-03T00:43:00-07:00,81
1783064640,2026-07-03T00:44:00-07:00,81
1783064700,2026-07-03T00:45:00-07:00,81
1783064760,2026-07-03T00:46:00-07:00,81
1783064820,2026-07-03T00:47:00-07:00,81
1783064880,2026-07-03T00:48:00-07:00,81
1783064940,2026-07-03T00:49:00-07:00,81
1783065000,2026-07-03T00:50:00-07:00,81
1783066020,2026-07-03T01:07:00-07:00,81
1783066080,2026-07-03T01:08:00-07:00,81
1783066140,2026-07-03T01:09:00-07:00,81
1783066200,2026-07-03T01:10:00-07:00,81
1783066260,2026-07-03T01:11:00-07:00,81
1783068060,2026-07-03T01:41:00-07:00,81
1783068120,2026-07-03T01:42:00-07:00,81
1783068180,2026-07-03T01:43:00-07:00,81
1783068240,2026-07-03T01:44:00-07:00,81
1783068300,2026-07-03T01:45:00-07:00,81
1783069200,2026-07-03T02:00:00-07:00,81
1783069260,2026-07-03T02:01:00-07:00,81
1783069320,2026-07-03T02:02:00-07:00,81
1783069380,2026-07-03T02:03:00-07:00,81
1783069440,2026-07-03T02:04:00-07:00,81
1783069740,2026-07-03T02:09:00-07:00,81
1783069800,2026-07-03T02:10:00-07:00,81
1783069860,2026-07-03T02:11:00-07:00,81
1783069920,2026-07-03T02:12:00-07:00,81
1783069980,2026-07-03T02:13:00-07:00,81
1783071000,2026-07-03T02:30:00-07:00,81
1783071060,2026-07-03T02:31:00-07:00,81
1783071120,2026-07-03T02:32:00-07:00,81
1783071180,2026-07-03T02:33:00-07:00,81
1783071240,2026-07-03T02:34:00-07:00,81
1783071300,2026-07-03T02:35:00-07:00,81
1783072320,2026-07-03T02:52:00-07:00,81
1783072380,2026-07-03T02:53:00-07:00,81
1783072440,2026-07-03T02:54:00-07:00,81
1783072500,2026-07-03T02:55:00-07:00,81
1783072560,2026-07-03T02:56:00-07:00,82
1783072620,2026-07-03T02:57:00-07:00,82
1783072680,2026-07-03T02:58:00-07:00,82
1783072740,2026-07-03T02:59:00-07:00,82
1783072800,2026-07-03T03:00:00-07:00,82
1783072860,2026-07-03T03:01:00-07:00,82
1783073460,2026-07-03T03:11:00-07:00,81
1783073520,2026-07-03T03:12:00-07:00,81
1783073580,2026-07-03T03:13:00-07:00,81
1783073640,2026-07-03T03:14:00-07:00,81
1783073700,2026-07-03T03:15:00-07:00,81
1783074120,2026-07-03T03:22:00-07:00,81
1783074180,2026-07-03T03:23:00-07:00,81
1783074240,2026-07-03T03:24:00-07:00,81
1783074300,2026-07-03T03:25:00-07:00,81
1783074360,2026-07-03T03:26:00-07:00,81
1783074420,2026-07-03T03:27:00-07:00,82
1783074480,2026-07-03T03:28:00-07:00,82
1783074540,2026-07-03T03:29:00-07:00,82
1783074600,2026-07-03T03:30:00-07:00,82
1783074660,2026-07-03T03:31:00-07:00,82
1783074780,2026-07-03T03:33:00-07:00,81
