timestamp_utc,iso_pdt,carrier=verizon;connection_type=lte_cellular;experiment=none
1783009020,2026-07-02T09:17:00-07:00,2253879
1783009080,2026-07-02T09:18:00-07:00,2253938
1783009140,2026-07-02T09:19:00-07:00,2254000
1783009200,2026-07-02T09:20:00-07:00,2254058
1783009260,2026-07-02T09:21:00-07:00,2254120
1783009320,2026-07-02T09:22:00-07:00,2254179
1783009380,2026-07-02T09:23:00-07:00,2254240
1783009440,2026-07-02T09:24:00-07:00,2254299
1783009500,2026-07-02T09:25:00-07:00,2254359
1783009560,2026-07-02T09:26:00-07:00,2254419
1783009620,2026-07-02T09:27:00-07:00,2254481
1783009680,2026-07-02T09:28:00-07:00,2254539
1783009740,2026-07-02T09:29:00-07:00,2254601
1783009800,2026-07-02T09:30:00-07:00,2254658
1783009860,2026-07-02T09:31:00-07:00,2254719
1783009920,2026-07-02T09:32:00-07:00,2254779
1783009980,2026-07-02T09:33:00-07:00,2254839
1783010040,2026-07-02T09:34:00-07:00,2254899
1783010100,2026-07-02T09:35:00-07:00,2254959
1783010160,2026-07-02T09:36:00-07:00,2255021
1783010220,2026-07-02T09:37:00-07:00,2255078
1783010280,2026-07-02T09:38:00-07:00,2255140
1783010340,2026-07-02T09:39:00-07:00,2255199
1783010400,2026-07-02T09:40:00-07:00,2255260
1783010460,2026-07-02T09:41:00-07:00,2255319
1783010520,2026-07-02T09:42:00-07:00,2255380
1783010580,2026-07-02T09:43:00-07:00,2255442
1783010640,2026-07-02T09:44:00-07:00,2255501
1783010700,2026-07-02T09:45:00-07:00,2255560
1783010760,2026-07-02T09:46:00-07:00,2255620
1783010820,2026-07-02T09:47:00-07:00,2255680
1783010880,2026-07-02T09:48:00-07:00,2255740
1783010940,2026-07-02T09:49:00-07:00,2255801
1783011000,2026-07-02T09:50:00-07:00,2255859
1783011060,2026-07-02T09:51:00-07:00,2255920
1783011120,2026-07-02T09:52:00-07:00,2255979
1783011180,2026-07-02T09:53:00-07:00,2256039
1783011240,2026-07-02T09:54:00-07:00,2256100
1783011300,2026-07-02T09:55:00-07:00,2256159
1783011360,2026-07-02T09:56:00-07:00,2256219
1783011420,2026-07-02T09:57:00-07:00,2256278
1783011480,2026-07-02T09:58:00-07:00,2256338
1783011540,2026-07-02T09:59:00-07:00,2256404
1783011600,2026-07-02T10:00:00-07:00,2256458
1783011660,2026-07-02T10:01:00-07:00,2256521
1783011720,2026-07-02T10:02:00-07:00,2256583
1783011780,2026-07-02T10:03:00-07:00,2256644
1783011840,2026-07-02T10:04:00-07:00,2256700
1783011900,2026-07-02T10:05:00-07:00,2256762
1783011960,2026-07-02T10:06:00-07:00,2256821
1783012020,2026-07-02T10:07:00-07:00,2256881
1783012080,2026-07-02T10:08:00-07:00,2256940
1783012140,2026-07-02T10:09:00-07:00,2257000
1783012200,2026-07-02T10:10:00-07:00,2257062
1783012260,2026-07-02T10:11:00-07:00,2257119
1783012320,2026-07-02T10:12:00-07:00,2257181
1783012380,2026-07-02T10:13:00-07:00,2257240
1783012440,2026-07-02T10:14:00-07:00,2257301
1783012500,2026-07-02T10:15:00-07:00,2257364
1783012560,2026-07-02T10:16:00-07:00,2257420
1783012620,2026-07-02T10:17:00-07:00,2257480
1783012680,2026-07-02T10:18:00-07:00,2257539
1783012740,2026-07-02T10:19:00-07:00,2257600
1783012800,2026-07-02T10:20:00-07:00,2257660
1783012860,2026-07-02T10:21:00-07:00,2257719
1783012920,2026-07-02T10:22:00-07:00,2257779
1783012980,2026-07-02T10:23:00-07:00,2257840
1783013040,2026-07-02T10:24:00-07:00,2257902
1783013100,2026-07-02T10:25:00-07:00,2257958
1783013160,2026-07-02T10:26:00-07:00,2258024
1783013220,2026-07-02T10:27:00-07:00,2258080
1783013280,2026-07-02T10:28:00-07:00,2258139
1783013340,2026-07-02T10:29:00-07:00,2258199
1783013400,2026-07-02T10:30:00-07:00,2258259
1783013460,2026-07-02T10:31:00-07:00,2258320
1783013520,2026-07-02T10:32:00-07:00,2258381
1783013580,2026-07-02T10:33:00-07:00,2258439
1783013640,2026-07-02T10:34:00-07:00,2258498
1783013700,2026-07-02T10:35:00-07:00,2258560
1783013760,2026-07-02T10:36:00-07:00,2258621
1783013820,2026-07-02T10:37:00-07:00,2258680
1783013880,2026-07-02T10:38:00-07:00,2258742
1783013940,2026-07-02T10:39:00-07:00,2258801
1783014000,2026-07-02T10:40:00-07:00,2258860
1783014060,2026-07-02T10:41:00-07:00,2258921
1783014120,2026-07-02T10:42:00-07:00,2258980
1783014180,2026-07-02T10:43:00-07:00,2259039
1783014240,2026-07-02T10:44:00-07:00,2259100
1783014300,2026-07-02T10:45:00-07:00,2259163
1783014360,2026-07-02T10:46:00-07:00,2259222
1783014420,2026-07-02T10:47:00-07:00,2259281
1783014480,2026-07-02T10:48:00-07:00,2259340
1783014540,2026-07-02T10:49:00-07:00,2259400
1783014600,2026-07-02T10:50:00-07:00,2259460
1783014660,2026-07-02T10:51:00-07:00,2259518
1783014720,2026-07-02T10:52:00-07:00,2259579
1783014780,2026-07-02T10:53:00-07:00,2259640
1783014840,2026-07-02T10:54:00-07:00,2259698
1783014900,2026-07-02T10:55:00-07:00,2259760
1783014960,2026-07-02T10:56:00-07:00,2259820
1783015020,2026-07-02T10:57:00-07:00,2259878
1783015080,2026-07-02T10:58:00-07:00,2259939
1783015140,2026-07-02T10:59:00-07:00,2259999
1783015200,2026-07-02T11:00:00-07:00,2260059
1783015260,2026-07-02T11:01:00-07:00,2260119
1783015320,2026-07-02T11:02:00-07:00,2260179
1783015380,2026-07-02T11:03:00-07:00,2260241
1783015440,2026-07-02T11:04:00-07:00,2260299
1783015500,2026-07-02T11:05:00-07:00,2260359
1783015560,2026-07-02T11:06:00-07:00,2260418
1783015620,2026-07-02T11:07:00-07:00,2260481
1783015680,2026-07-02T11:08:00-07:00,2260538
1783015740,2026-07-02T11:09:00-07:00,2260600
1783015800,2026-07-02T11:10:00-07:00,2260659
1783015860,2026-07-02T11:11:00-07:00,2260719
1783015920,2026-07-02T11:12:00-07:00,2260777
1783015980,2026-07-02T11:13:00-07:00,2260840
1783016040,2026-07-02T11:14:00-07:00,2260899
1783016100,2026-07-02T11:15:00-07:00,2260958
1783016160,2026-07-02T11:16:00-07:00,2261018
1783016220,2026-07-02T11:17:00-07:00,2261079
1783016280,2026-07-02T11:18:00-07:00,2261138
1783016340,2026-07-02T11:19:00-07:00,2261199
1783016400,2026-07-02T11:20:00-07:00,2261259
1783016460,2026-07-02T11:21:00-07:00,2261319
1783016520,2026-07-02T11:22:00-07:00,2261379
1783016580,2026-07-02T11:23:00-07:00,2261440
1783016640,2026-07-02T11:24:00-07:00,2261499
1783016700,2026-07-02T11:25:00-07:00,2261558
1783016760,2026-07-02T11:26:00-07:00,2261619
1783016820,2026-07-02T11:27:00-07:00,2261681
1783016880,2026-07-02T11:28:00-07:00,2261741
1783016940,2026-07-02T11:29:00-07:00,2261801
1783017000,2026-07-02T11:30:00-07:00,2261859
1783017060,2026-07-02T11:31:00-07:00,2261919
1783017120,2026-07-02T11:32:00-07:00,2261980
1783017180,2026-07-02T11:33:00-07:00,2262043
1783017240,2026-07-02T11:34:00-07:00,2262098
1783017300,2026-07-02T11:35:00-07:00,2262158
1783017360,2026-07-02T11:36:00-07:00,2262220
1783017420,2026-07-02T11:37:00-07:00,2262281
1783017480,2026-07-02T11:38:00-07:00,2262339
1783017540,2026-07-02T11:39:00-07:00,2262399
1783017600,2026-07-02T11:40:00-07:00,2262460
1783017660,2026-07-02T11:41:00-07:00,2262520
1783017720,2026-07-02T11:42:00-07:00,2262579
1783017780,2026-07-02T11:43:00-07:00,2262643
1783017840,2026-07-02T11:44:00-07:00,2262699
1783017900,2026-07-02T11:45:00-07:00,2262760
1783017960,2026-07-02T11:46:00-07:00,2262820
1783018020,2026-07-02T11:47:00-07:00,2262881
1783018080,2026-07-02T11:48:00-07:00,2262940
1783018140,2026-07-02T11:49:00-07:00,2262999
1783018200,2026-07-02T11:50:00-07:00,2263059
1783018260,2026-07-02T11:51:00-07:00,2263123
1783018320,2026-07-02T11:52:00-07:00,2263180
1783018380,2026-07-02T11:53:00-07:00,2263240
1783018440,2026-07-02T11:54:00-07:00,2263299
1783018500,2026-07-02T11:55:00-07:00,2263359
1783018560,2026-07-02T11:56:00-07:00,2263419
1783018620,2026-07-02T11:57:00-07:00,2263481
1783018680,2026-07-02T11:58:00-07:00,2263539
1783018740,2026-07-02T11:59:00-07:00,2263599
1783018800,2026-07-02T12:00:00-07:00,2263661
1783018860,2026-07-02T12:01:00-07:00,2263719
1783018920,2026-07-02T12:02:00-07:00,2263784
1783018980,2026-07-02T12:03:00-07:00,2263839
1783019040,2026-07-02T12:04:00-07:00,2263899
1783019100,2026-07-02T12:05:00-07:00,2263959
1783019160,2026-07-02T12:06:00-07:00,2264020
1783019220,2026-07-02T12:07:00-07:00,2264079
1783019280,2026-07-02T12:08:00-07:00,2264142
1783019340,2026-07-02T12:09:00-07:00,2264200
1783019400,2026-07-02T12:10:00-07:00,2264259
1783019460,2026-07-02T12:11:00-07:00,2264318
1783019520,2026-07-02T12:12:00-07:00,2264381
1783019580,2026-07-02T12:13:00-07:00,2264438
1783019640,2026-07-02T12:14:00-07:00,2264501
1783019700,2026-07-02T12:15:00-07:00,2264560
1783019760,2026-07-02T12:16:00-07:00,2264621
1783019820,2026-07-02T12:17:00-07:00,2264679
1783019880,2026-07-02T12:18:00-07:00,2264740
1783019940,2026-07-02T12:19:00-07:00,2264799
1783020000,2026-07-02T12:20:00-07:00,2264859
1783020060,2026-07-02T12:21:00-07:00,2264921
1783020120,2026-07-02T12:22:00-07:00,2264980
1783020180,2026-07-02T12:23:00-07:00,2265039
1783020240,2026-07-02T12:24:00-07:00,2265100
1783020300,2026-07-02T12:25:00-07:00,2265160
1783020360,2026-07-02T12:26:00-07:00,2265222
1783020420,2026-07-02T12:27:00-07:00,2265282
1783020480,2026-07-02T12:28:00-07:00,2265341
1783020540,2026-07-02T12:29:00-07:00,2265400
1783020600,2026-07-02T12:30:00-07:00,2265459
1783020660,2026-07-02T12:31:00-07:00,2265520
1783020720,2026-07-02T12:32:00-07:00,2265606
1783020780,2026-07-02T12:33:00-07:00,2265667
1783020840,2026-07-02T12:34:00-07:00,2265727
1783020900,2026-07-02T12:35:00-07:00,2265788
1783020960,2026-07-02T12:36:00-07:00,2265847
1783021020,2026-07-02T12:37:00-07:00,2265908
1783021080,2026-07-02T12:38:00-07:00,2265965
1783021140,2026-07-02T12:39:00-07:00,2266026
1783021200,2026-07-02T12:40:00-07:00,2266091
1783021260,2026-07-02T12:41:00-07:00,2266147
1783021320,2026-07-02T12:42:00-07:00,2266208
1783021380,2026-07-02T12:43:00-07:00,2266267
1783021440,2026-07-02T12:44:00-07:00,2266328
1783021500,2026-07-02T12:45:00-07:00,2266386
1783021560,2026-07-02T12:46:00-07:00,2266449
1783021620,2026-07-02T12:47:00-07:00,2266507
1783021680,2026-07-02T12:48:00-07:00,2266566
1783021740,2026-07-02T12:49:00-07:00,2266626
1783021800,2026-07-02T12:50:00-07:00,2266687
1783021860,2026-07-02T12:51:00-07:00,2266745
1783021920,2026-07-02T12:52:00-07:00,2266809
1783021980,2026-07-02T12:53:00-07:00,2266867
1783022040,2026-07-02T12:54:00-07:00,2266928
1783022100,2026-07-02T12:55:00-07:00,2266988
1783022160,2026-07-02T12:56:00-07:00,2267048
1783022220,2026-07-02T12:57:00-07:00,2267106
1783022280,2026-07-02T12:58:00-07:00,2267166
1783022340,2026-07-02T12:59:00-07:00,2267226
1783022400,2026-07-02T13:00:00-07:00,2267286
1783022460,2026-07-02T13:01:00-07:00,2267346
1783022520,2026-07-02T13:02:00-07:00,2267406
1783022580,2026-07-02T13:03:00-07:00,2267467
1783022640,2026-07-02T13:04:00-07:00,2267526
1783022700,2026-07-02T13:05:00-07:00,2267585
1783022760,2026-07-02T13:06:00-07:00,2267646
1783022820,2026-07-02T13:07:00-07:00,2267708
1783022880,2026-07-02T13:08:00-07:00,2267767
1783022940,2026-07-02T13:09:00-07:00,2267826
1783023000,2026-07-02T13:10:00-07:00,2267887
1783023060,2026-07-02T13:11:00-07:00,2267945
1783023120,2026-07-02T13:12:00-07:00,2268007
1783023180,2026-07-02T13:13:00-07:00,2268067
1783023240,2026-07-02T13:14:00-07:00,2268127
1783023300,2026-07-02T13:15:00-07:00,2268187
1783023360,2026-07-02T13:16:00-07:00,2268247
1783023420,2026-07-02T13:17:00-07:00,2268307
1783023480,2026-07-02T13:18:00-07:00,2268369
1783023540,2026-07-02T13:19:00-07:00,2268428
1783023600,2026-07-02T13:20:00-07:00,2268490
1783023660,2026-07-02T13:21:00-07:00,2268546
1783023720,2026-07-02T13:22:00-07:00,2268608
1783023780,2026-07-02T13:23:00-07:00,2268665
1783023840,2026-07-02T13:24:00-07:00,2268727
1783023900,2026-07-02T13:25:00-07:00,2268786
1783023960,2026-07-02T13:26:00-07:00,2268847
1783024020,2026-07-02T13:27:00-07:00,2268911
1783024080,2026-07-02T13:28:00-07:00,2268966
1783024140,2026-07-02T13:29:00-07:00,2269025
1783024200,2026-07-02T13:30:00-07:00,2269085
1783024260,2026-07-02T13:31:00-07:00,2269146
1783024320,2026-07-02T13:32:00-07:00,2269207
1783024380,2026-07-02T13:33:00-07:00,2269265
1783024440,2026-07-02T13:34:00-07:00,2269327
1783024500,2026-07-02T13:35:00-07:00,2269387
1783024560,2026-07-02T13:36:00-07:00,2269448
1783024620,2026-07-02T13:37:00-07:00,2269508
1783024680,2026-07-02T13:38:00-07:00,2269570
1783024740,2026-07-02T13:39:00-07:00,2269628
1783024800,2026-07-02T13:40:00-07:00,2269690
1783024860,2026-07-02T13:41:00-07:00,2269746
1783024920,2026-07-02T13:42:00-07:00,2269806
1783024980,2026-07-02T13:43:00-07:00,2269866
1783025040,2026-07-02T13:44:00-07:00,2269927
1783025100,2026-07-02T13:45:00-07:00,2269988
1783025160,2026-07-02T13:46:00-07:00,2270047
1783025220,2026-07-02T13:47:00-07:00,2270107
1783025280,2026-07-02T13:48:00-07:00,2270167
1783025340,2026-07-02T13:49:00-07:00,2270227
1783025400,2026-07-02T13:50:00-07:00,2270287
1783025460,2026-07-02T13:51:00-07:00,2270348
1783025520,2026-07-02T13:52:00-07:00,2270406
1783025580,2026-07-02T13:53:00-07:00,2270466
1783025640,2026-07-02T13:54:00-07:00,2270525
1783025700,2026-07-02T13:55:00-07:00,2270585
1783025760,2026-07-02T13:56:00-07:00,2270646
1783025820,2026-07-02T13:57:00-07:00,2270706
1783025880,2026-07-02T13:58:00-07:00,2270765
1783025940,2026-07-02T13:59:00-07:00,2270826
1783026000,2026-07-02T14:00:00-07:00,2270885
1783026060,2026-07-02T14:01:00-07:00,2270947
1783026120,2026-07-02T14:02:00-07:00,2271007
1783026180,2026-07-02T14:03:00-07:00,2271067
1783026240,2026-07-02T14:04:00-07:00,2271126
1783026300,2026-07-02T14:05:00-07:00,2271186
1783026360,2026-07-02T14:06:00-07:00,2271245
1783026420,2026-07-02T14:07:00-07:00,2271306
1783026480,2026-07-02T14:08:00-07:00,2271367
1783026540,2026-07-02T14:09:00-07:00,2271426
1783026600,2026-07-02T14:10:00-07:00,2271487
1783026660,2026-07-02T14:11:00-07:00,2271548
1783026720,2026-07-02T14:12:00-07:00,2271607
1783026780,2026-07-02T14:13:00-07:00,2271667
1783026840,2026-07-02T14:14:00-07:00,2271727
1783026900,2026-07-02T14:15:00-07:00,2271786
1783026960,2026-07-02T14:16:00-07:00,2271846
1783027020,2026-07-02T14:17:00-07:00,2271907
1783027080,2026-07-02T14:18:00-07:00,2271967
1783027140,2026-07-02T14:19:00-07:00,2272035
1783027200,2026-07-02T14:20:00-07:00,2272088
1783027260,2026-07-02T14:21:00-07:00,2272152
1783027320,2026-07-02T14:22:00-07:00,2272208
1783027380,2026-07-02T14:23:00-07:00,2272266
1783027440,2026-07-02T14:24:00-07:00,2272328
1783027500,2026-07-02T14:25:00-07:00,2272387
1783027560,2026-07-02T14:26:00-07:00,2272447
1783027620,2026-07-02T14:27:00-07:00,2272507
1783027680,2026-07-02T14:28:00-07:00,2272567
1783027740,2026-07-02T14:29:00-07:00,2272630
1783027800,2026-07-02T14:30:00-07:00,2272688
1783027860,2026-07-02T14:31:00-07:00,2272747
1783027920,2026-07-02T14:32:00-07:00,2272808
1783027980,2026-07-02T14:33:00-07:00,2272875
1783028040,2026-07-02T14:34:00-07:00,2272926
1783028100,2026-07-02T14:35:00-07:00,2272987
1783028160,2026-07-02T14:36:00-07:00,2273047
1783028220,2026-07-02T14:37:00-07:00,2273109
1783028280,2026-07-02T14:38:00-07:00,2273167
1783028340,2026-07-02T14:39:00-07:00,2273230
1783028400,2026-07-02T14:40:00-07:00,2273287
1783028460,2026-07-02T14:41:00-07:00,2273347
1783028520,2026-07-02T14:42:00-07:00,2273406
1783028580,2026-07-02T14:43:00-07:00,2273467
1783028640,2026-07-02T14:44:00-07:00,2273526
1783028700,2026-07-02T14:45:00-07:00,2273586
1783028760,2026-07-02T14:46:00-07:00,2273647
1783028820,2026-07-02T14:47:00-07:00,2273707
1783028880,2026-07-02T14:48:00-07:00,2273768
1783028940,2026-07-02T14:49:00-07:00,2273826
1783029000,2026-07-02T14:50:00-07:00,2273887
1783029060,2026-07-02T14:51:00-07:00,2273949
1783029120,2026-07-02T14:52:00-07:00,2274008
1783029180,2026-07-02T14:53:00-07:00,2274066
1783029240,2026-07-02T14:54:00-07:00,2274127
1783029300,2026-07-02T14:55:00-07:00,2274187
1783029360,2026-07-02T14:56:00-07:00,2274247
1783029420,2026-07-02T14:57:00-07:00,2274307
1783029480,2026-07-02T14:58:00-07:00,2274366
1783029540,2026-07-02T14:59:00-07:00,2274427
1783029600,2026-07-02T15:00:00-07:00,2274487
1783029660,2026-07-02T15:01:00-07:00,2274547
1783029720,2026-07-02T15:02:00-07:00,2274608
1783029780,2026-07-02T15:03:00-07:00,2274666
1783029840,2026-07-02T15:04:00-07:00,2274729
1783029900,2026-07-02T15:05:00-07:00,2274789
1783029960,2026-07-02T15:06:00-07:00,2274847
1783030020,2026-07-02T15:07:00-07:00,2274908
1783030080,2026-07-02T15:08:00-07:00,2274969
1783030140,2026-07-02T15:09:00-07:00,2275027
1783030200,2026-07-02T15:10:00-07:00,2275089
1783030260,2026-07-02T15:11:00-07:00,2275148
1783030320,2026-07-02T15:12:00-07:00,2275208
1783030380,2026-07-02T15:13:00-07:00,2275267
1783030440,2026-07-02T15:14:00-07:00,2275328
1783030500,2026-07-02T15:15:00-07:00,2275389
1783030560,2026-07-02T15:16:00-07:00,2275446
1783030620,2026-07-02T15:17:00-07:00,2275507
1783030680,2026-07-02T15:18:00-07:00,2275565
1783030740,2026-07-02T15:19:00-07:00,2275626
1783030800,2026-07-02T15:20:00-07:00,2275689
1783030860,2026-07-02T15:21:00-07:00,2275748
1783030920,2026-07-02T15:22:00-07:00,2275806
1783030980,2026-07-02T15:23:00-07:00,2275869
1783031040,2026-07-02T15:24:00-07:00,2275929
1783031100,2026-07-02T15:25:00-07:00,2275987
1783031160,2026-07-02T15:26:00-07:00,2276047
1783031220,2026-07-02T15:27:00-07:00,2276110
1783031280,2026-07-02T15:28:00-07:00,2276167
1783031340,2026-07-02T15:29:00-07:00,2276229
1783031400,2026-07-02T15:30:00-07:00,2276288
1783031460,2026-07-02T15:31:00-07:00,2276346
1783031520,2026-07-02T15:32:00-07:00,2276407
1783031580,2026-07-02T15:33:00-07:00,2276467
1783031640,2026-07-02T15:34:00-07:00,2276528
1783031700,2026-07-02T15:35:00-07:00,2276587
1783031760,2026-07-02T15:36:00-07:00,2276646
1783031820,2026-07-02T15:37:00-07:00,2276706
1783031880,2026-07-02T15:38:00-07:00,2276767
1783031940,2026-07-02T15:39:00-07:00,2276826
1783032000,2026-07-02T15:40:00-07:00,2276886
1783032060,2026-07-02T15:41:00-07:00,2276946
1783032120,2026-07-02T15:42:00-07:00,2277007
1783032180,2026-07-02T15:43:00-07:00,2277066
1783032240,2026-07-02T15:44:00-07:00,2277127
1783032300,2026-07-02T15:45:00-07:00,2277186
1783032360,2026-07-02T15:46:00-07:00,2277246
1783032420,2026-07-02T15:47:00-07:00,2277307
1783032480,2026-07-02T15:48:00-07:00,2277368
1783032540,2026-07-02T15:49:00-07:00,2277427
1783032600,2026-07-02T15:50:00-07:00,2277488
1783032660,2026-07-02T15:51:00-07:00,2277546
1783032720,2026-07-02T15:52:00-07:00,2277607
1783032780,2026-07-02T15:53:00-07:00,2277666
1783032840,2026-07-02T15:54:00-07:00,2277732
1783032900,2026-07-02T15:55:00-07:00,2277785
1783032960,2026-07-02T15:56:00-07:00,2277846
1783033020,2026-07-02T15:57:00-07:00,2277907
1783033080,2026-07-02T15:58:00-07:00,2277965
1783033140,2026-07-02T15:59:00-07:00,2278027
1783033200,2026-07-02T16:00:00-07:00,2278086
1783033260,2026-07-02T16:01:00-07:00,2278146
1783033320,2026-07-02T16:02:00-07:00,2278206
1783033380,2026-07-02T16:03:00-07:00,2278266
1783033440,2026-07-02T16:04:00-07:00,2278328
1783033500,2026-07-02T16:05:00-07:00,2278390
1783033560,2026-07-02T16:06:00-07:00,2278448
1783033620,2026-07-02T16:07:00-07:00,2278508
1783033680,2026-07-02T16:08:00-07:00,2278570
1783033740,2026-07-02T16:09:00-07:00,2278627
1783033800,2026-07-02T16:10:00-07:00,2278687
1783033860,2026-07-02T16:11:00-07:00,2278746
1783033920,2026-07-02T16:12:00-07:00,2278807
1783033980,2026-07-02T16:13:00-07:00,2278866
1783034040,2026-07-02T16:14:00-07:00,2278930
1783034100,2026-07-02T16:15:00-07:00,2278987
1783034160,2026-07-02T16:16:00-07:00,2279047
1783034220,2026-07-02T16:17:00-07:00,2279106
1783034280,2026-07-02T16:18:00-07:00,2279167
1783034340,2026-07-02T16:19:00-07:00,2279227
1783034400,2026-07-02T16:20:00-07:00,2279286
1783034460,2026-07-02T16:21:00-07:00,2279346
1783034520,2026-07-02T16:22:00-07:00,2279409
1783034580,2026-07-02T16:23:00-07:00,2279468
1783034640,2026-07-02T16:24:00-07:00,2279526
1783034700,2026-07-02T16:25:00-07:00,2279586
1783034760,2026-07-02T16:26:00-07:00,2279650
1783034820,2026-07-02T16:27:00-07:00,2279705
1783034880,2026-07-02T16:28:00-07:00,2279771
1783034940,2026-07-02T16:29:00-07:00,2279827
1783035000,2026-07-02T16:30:00-07:00,2279885
1783035060,2026-07-02T16:31:00-07:00,2279946
1783035120,2026-07-02T16:32:00-07:00,2280007
1783035180,2026-07-02T16:33:00-07:00,2280068
1783035240,2026-07-02T16:34:00-07:00,2280127
1783035300,2026-07-02T16:35:00-07:00,2280186
1783035360,2026-07-02T16:36:00-07:00,2280248
1783035420,2026-07-02T16:37:00-07:00,2280308
1783035480,2026-07-02T16:38:00-07:00,2280371
1783035540,2026-07-02T16:39:00-07:00,2280426
1783035600,2026-07-02T16:40:00-07:00,2280487
1783035660,2026-07-02T16:41:00-07:00,2280550
1783035720,2026-07-02T16:42:00-07:00,2280609
1783035780,2026-07-02T16:43:00-07:00,2280667
1783035840,2026-07-02T16:44:00-07:00,2280727
1783035900,2026-07-02T16:45:00-07:00,2280786
1783035960,2026-07-02T16:46:00-07:00,2280849
1783036020,2026-07-02T16:47:00-07:00,2280912
1783036080,2026-07-02T16:48:00-07:00,2280966
1783036140,2026-07-02T16:49:00-07:00,2281028
1783036200,2026-07-02T16:50:00-07:00,2281087
1783036260,2026-07-02T16:51:00-07:00,2281147
1783036320,2026-07-02T16:52:00-07:00,2281210
1783036380,2026-07-02T16:53:00-07:00,2281266
1783036440,2026-07-02T16:54:00-07:00,2281326
1783036500,2026-07-02T16:55:00-07:00,2281387
1783036560,2026-07-02T16:56:00-07:00,2281448
1783036620,2026-07-02T16:57:00-07:00,2281510
1783036680,2026-07-02T16:58:00-07:00,2281567
1783036740,2026-07-02T16:59:00-07:00,2281626
1783036800,2026-07-02T17:00:00-07:00,2281687
1783036860,2026-07-02T17:01:00-07:00,2281746
1783036920,2026-07-02T17:02:00-07:00,2281805
1783036980,2026-07-02T17:03:00-07:00,2281866
1783037040,2026-07-02T17:04:00-07:00,2281928
1783037100,2026-07-02T17:05:00-07:00,2281987
1783037160,2026-07-02T17:06:00-07:00,2282047
1783037220,2026-07-02T17:07:00-07:00,2282107
1783037280,2026-07-02T17:08:00-07:00,2282167
1783037340,2026-07-02T17:09:00-07:00,2282227
1783037400,2026-07-02T17:10:00-07:00,2282286
1783037460,2026-07-02T17:11:00-07:00,2282347
1783037520,2026-07-02T17:12:00-07:00,2282406
1783037580,2026-07-02T17:13:00-07:00,2282466
1783037640,2026-07-02T17:14:00-07:00,2282530
1783037700,2026-07-02T17:15:00-07:00,2282587
1783037760,2026-07-02T17:16:00-07:00,2282646
1783037820,2026-07-02T17:17:00-07:00,2282706
1783037880,2026-07-02T17:18:00-07:00,2282768
1783037940,2026-07-02T17:19:00-07:00,2282826
1783038000,2026-07-02T17:20:00-07:00,2282890
1783038060,2026-07-02T17:21:00-07:00,2282947
1783038120,2026-07-02T17:22:00-07:00,2283010
1783038180,2026-07-02T17:23:00-07:00,2283066
1783038240,2026-07-02T17:24:00-07:00,2283126
1783038300,2026-07-02T17:25:00-07:00,2283187
1783038360,2026-07-02T17:26:00-07:00,2283246
1783038420,2026-07-02T17:27:00-07:00,2283306
1783038480,2026-07-02T17:28:00-07:00,2283366
1783038540,2026-07-02T17:29:00-07:00,2283427
1783038600,2026-07-02T17:30:00-07:00,2283487
1783038660,2026-07-02T17:31:00-07:00,2283547
1783038720,2026-07-02T17:32:00-07:00,2283606
1783038780,2026-07-02T17:33:00-07:00,2283666
1783038840,2026-07-02T17:34:00-07:00,2283727
1783038900,2026-07-02T17:35:00-07:00,2283788
1783038960,2026-07-02T17:36:00-07:00,2283848
1783039020,2026-07-02T17:37:00-07:00,2283907
1783039080,2026-07-02T17:38:00-07:00,2283967
1783039140,2026-07-02T17:39:00-07:00,2284027
1783039200,2026-07-02T17:40:00-07:00,2284089
1783039260,2026-07-02T17:41:00-07:00,2284148
1783039320,2026-07-02T17:42:00-07:00,2284206
1783039380,2026-07-02T17:43:00-07:00,2284206
1783039440,2026-07-02T17:44:00-07:00,2284326
1783039500,2026-07-02T17:45:00-07:00,2284388
1783039560,2026-07-02T17:46:00-07:00,2284448
1783039620,2026-07-02T17:47:00-07:00,2284506
1783039680,2026-07-02T17:48:00-07:00,2284569
1783039740,2026-07-02T17:49:00-07:00,2284626
1783039800,2026-07-02T17:50:00-07:00,2284686
1783039860,2026-07-02T17:51:00-07:00,2284749
1783039920,2026-07-02T17:52:00-07:00,2284807
1783039980,2026-07-02T17:53:00-07:00,2284866
1783040040,2026-07-02T17:54:00-07:00,2284929
1783040100,2026-07-02T17:55:00-07:00,2284988
1783040160,2026-07-02T17:56:00-07:00,2285048
1783040220,2026-07-02T17:57:00-07:00,2285108
1783040280,2026-07-02T17:58:00-07:00,2285168
1783040340,2026-07-02T17:59:00-07:00,2285227
1783040400,2026-07-02T18:00:00-07:00,2285287
1783040460,2026-07-02T18:01:00-07:00,2285347
1783040520,2026-07-02T18:02:00-07:00,2285407
1783040580,2026-07-02T18:03:00-07:00,2285466
1783040640,2026-07-02T18:04:00-07:00,2285528
1783040700,2026-07-02T18:05:00-07:00,2285587
1783040760,2026-07-02T18:06:00-07:00,2285649
1783040820,2026-07-02T18:07:00-07:00,2285709
1783040880,2026-07-02T18:08:00-07:00,2285769
1783040940,2026-07-02T18:09:00-07:00,2285827
1783041000,2026-07-02T18:10:00-07:00,2285887
1783041060,2026-07-02T18:11:00-07:00,2285950
1783041120,2026-07-02T18:12:00-07:00,2286007
