timestamp_utc,iso_pdt,carrier=verizon;connection_type=5g_cellular;experiment=none
1782769920,2026-06-29T14:52:00-07:00,235
1782769980,2026-06-29T14:53:00-07:00,235
1782770040,2026-06-29T14:54:00-07:00,235
1782770100,2026-06-29T14:55:00-07:00,235
1782770160,2026-06-29T14:56:00-07:00,440
1782770220,2026-06-29T14:57:00-07:00,440
1782770280,2026-06-29T14:58:00-07:00,572
1782770340,2026-06-29T14:59:00-07:00,572
1782770400,2026-06-29T15:00:00-07:00,572
1782770460,2026-06-29T15:01:00-07:00,126
1782770520,2026-06-29T15:02:00-07:00,126
1782770580,2026-06-29T15:03:00-07:00,126
1782770640,2026-06-29T15:04:00-07:00,126
1782770700,2026-06-29T15:05:00-07:00,126
1782770760,2026-06-29T15:06:00-07:00,58
1782770820,2026-06-29T15:07:00-07:00,58
1782770880,2026-06-29T15:08:00-07:00,52
1782770940,2026-06-29T15:09:00-07:00,52
1782771000,2026-06-29T15:10:00-07:00,52
1782771060,2026-06-29T15:11:00-07:00,472
1782771120,2026-06-29T15:12:00-07:00,472
1782771180,2026-06-29T15:13:00-07:00,472
1782771240,2026-06-29T15:14:00-07:00,153
1782771300,2026-06-29T15:15:00-07:00,153
1782771360,2026-06-29T15:16:00-07:00,153
1782771420,2026-06-29T15:17:00-07:00,472
1782771480,2026-06-29T15:18:00-07:00,155
1782771540,2026-06-29T15:19:00-07:00,155
1782771600,2026-06-29T15:20:00-07:00,473
1782771660,2026-06-29T15:21:00-07:00,473
1782771720,2026-06-29T15:22:00-07:00,473
1782771780,2026-06-29T15:23:00-07:00,473
1782771840,2026-06-29T15:24:00-07:00,472
1782771900,2026-06-29T15:25:00-07:00,472
1782771960,2026-06-29T15:26:00-07:00,61
1782772020,2026-06-29T15:27:00-07:00,678
1782772080,2026-06-29T15:28:00-07:00,303
1782772140,2026-06-29T15:29:00-07:00,303
1782772200,2026-06-29T15:30:00-07:00,303
1782772260,2026-06-29T15:31:00-07:00,303
1782772320,2026-06-29T15:32:00-07:00,303
1782772380,2026-06-29T15:33:00-07:00,303
1782772440,2026-06-29T15:34:00-07:00,303
1782772500,2026-06-29T15:35:00-07:00,303
1782772560,2026-06-29T15:36:00-07:00,303
1782772620,2026-06-29T15:37:00-07:00,303
1782772680,2026-06-29T15:38:00-07:00,303
1782772740,2026-06-29T15:39:00-07:00,303
1782772800,2026-06-29T15:40:00-07:00,303
1782772860,2026-06-29T15:41:00-07:00,303
1782772920,2026-06-29T15:42:00-07:00,303
1782772980,2026-06-29T15:43:00-07:00,303
1782773040,2026-06-29T15:44:00-07:00,303
1782773100,2026-06-29T15:45:00-07:00,303
